order_date,product_name,category,quantity_sold,unit_price,sales_amount,profit,region,customer_segment,inventory_level,year,month,day,weekday,is_weekend,quarter,avg_order_value
2025-08-31 11:59:43.541190,Laptop,Electronics,4.0,924.49,3697.95,739.59,South,Corporate,120,2025,8,31,6,1,3,924.4875
2025-08-31 11:59:43.541190,Laptop,Electronics,9.0,26.27,236.43,47.29,West,Corporate,80,2025,8,31,6,1,3,26.27
2025-08-31 11:59:43.541190,Headphones,Accessories,7.0,819.42,5735.93,1147.19,West,Consumer,118,2025,8,31,6,1,3,819.4185714285715
2025-09-01 11:59:43.541190,Mouse,Accessories,6.0,526.2,3157.21,631.44,South,SMB,176,2025,9,1,0,0,3,526.2016666666667
2025-09-01 11:59:43.541190,Headphones,Accessories,1.0,1154.17,1154.17,230.83,East,SMB,168,2025,9,1,0,0,3,1154.17
2025-09-01 11:59:43.541190,Headphones,Accessories,3.0,1197.2,3591.6,718.32,East,SMB,162,2025,9,1,0,0,3,1197.2
2025-09-01 11:59:43.541190,Keyboard,Accessories,4.0,1085.65,4342.6,868.52,North,SMB,110,2025,9,1,0,0,3,1085.65
2025-09-01 11:59:43.541190,Keyboard,Accessories,6.0,688.09,4128.56,825.71,East,Consumer,54,2025,9,1,0,0,3,688.0933333333334
2025-09-01 11:59:43.541190,Headphones,Accessories,6.0,131.31,787.84,157.57,West,SMB,144,2025,9,1,0,0,3,131.30666666666667
2025-09-01 11:59:43.541190,Headphones,Accessories,5.0,1068.39,5341.94,1068.39,East,Consumer,79,2025,9,1,0,0,3,1068.388
2025-09-01 11:59:43.541190,Mouse,Accessories,1.0,340.9,340.9,68.18,South,Consumer,185,2025,9,1,0,0,3,340.9
2025-09-01 11:59:43.541190,Headphones,Accessories,4.0,992.05,3968.18,793.64,South,SMB,151,2025,9,1,0,0,3,992.045
2025-09-01 11:59:43.541190,Keyboard,Accessories,1.0,643.89,643.89,128.78,West,Consumer,141,2025,9,1,0,0,3,643.89
2025-09-01 11:59:43.541190,Keyboard,Accessories,1.0,709.91,709.91,141.98,South,SMB,109,2025,9,1,0,0,3,709.91
2025-09-01 11:59:43.541190,Headphones,Accessories,2.0,521.32,1042.65,208.53,West,Corporate,63,2025,9,1,0,0,3,521.325
2025-09-01 11:59:43.541190,Monitor,Electronics,6.0,475.73,2854.38,570.88,West,SMB,76,2025,9,1,0,0,3,475.73
2025-09-01 11:59:43.541190,Monitor,Electronics,5.0,902.45,4512.25,902.45,North,Consumer,184,2025,9,1,0,0,3,902.45
2025-09-02 11:59:43.541190,Mouse,Accessories,4.0,1129.12,4516.48,903.3,South,SMB,51,2025,9,2,1,0,3,1129.12
2025-09-02 11:59:43.541190,Keyboard,Accessories,5.0,765.34,3826.7,765.34,East,Consumer,78,2025,9,2,1,0,3,765.3399999999999
2025-09-02 11:59:43.541190,Keyboard,Accessories,2.0,447.67,895.34,179.07,South,Corporate,139,2025,9,2,1,0,3,447.67
2025-09-02 11:59:43.541190,Keyboard,Accessories,5.0,1177.72,5888.6,1177.72,West,Corporate,132,2025,9,2,1,0,3,1177.72
2025-09-02 11:59:43.541190,Laptop,Electronics,9.0,102.36,921.28,184.26,South,SMB,84,2025,9,2,1,0,3,102.36444444444444
2025-09-02 11:59:43.541190,Laptop,Electronics,4.0,691.99,2767.97,553.59,East,SMB,129,2025,9,2,1,0,3,691.9925
2025-09-02 11:59:43.541190,Monitor,Electronics,3.0,541.91,1625.72,325.14,South,Consumer,190,2025,9,2,1,0,3,541.9066666666666
2025-09-02 11:59:43.541190,Keyboard,Accessories,5.0,1040.03,5200.16,1040.03,South,SMB,44,2025,9,2,1,0,3,1040.032
2025-09-02 11:59:43.541190,Mouse,Accessories,1.0,919.52,919.52,183.9,West,SMB,118,2025,9,2,1,0,3,919.52
2025-09-02 11:59:43.541190,Mouse,Accessories,7.0,749.86,5249.03,1049.81,East,SMB,152,2025,9,2,1,0,3,749.8614285714285
2025-09-03 11:59:43.541190,Laptop,Electronics,8.0,1130.11,9040.9,1808.18,North,Corporate,129,2025,9,3,2,0,3,1130.1125
2025-09-03 11:59:43.541190,Keyboard,Accessories,5.0,964.09,4820.43,964.09,West,SMB,92,2025,9,3,2,0,3,964.086
2025-09-03 11:59:43.541190,Keyboard,Accessories,7.0,611.86,4283.02,856.6,East,SMB,195,2025,9,3,2,0,3,611.86
2025-09-03 11:59:43.541190,Headphones,Accessories,8.0,292.34,2338.7,467.74,North,SMB,163,2025,9,3,2,0,3,292.3375
2025-09-03 11:59:43.541190,Keyboard,Accessories,8.0,131.99,1055.94,211.19,East,Corporate,167,2025,9,3,2,0,3,131.9925
2025-09-03 11:59:43.541190,Keyboard,Accessories,3.0,55.43,166.29,33.26,South,Consumer,138,2025,9,3,2,0,3,55.43
2025-09-03 11:59:43.541190,Monitor,Electronics,8.0,1145.17,9161.37,1832.27,North,Consumer,85,2025,9,3,2,0,3,1145.17125
2025-09-03 11:59:43.541190,Keyboard,Accessories,8.0,967.32,7738.54,1547.71,South,Corporate,150,2025,9,3,2,0,3,967.3175
2025-09-03 11:59:43.541190,Laptop,Electronics,2.0,42.59,85.18,17.04,West,Consumer,138,2025,9,3,2,0,3,42.59
2025-09-03 11:59:43.541190,Monitor,Electronics,1.0,231.64,231.64,46.33,West,Corporate,194,2025,9,3,2,0,3,231.64
2025-09-03 11:59:43.541190,Headphones,Accessories,1.0,346.87,346.87,69.37,West,Corporate,45,2025,9,3,2,0,3,346.87
2025-09-04 11:59:43.541190,Mouse,Accessories,7.0,853.88,5977.14,1195.43,South,Corporate,29,2025,9,4,3,0,3,853.8771428571429
2025-09-04 11:59:43.541190,Headphones,Accessories,4.0,268.4,1073.59,214.72,South,SMB,101,2025,9,4,3,0,3,268.3975
2025-09-04 11:59:43.541190,Headphones,Accessories,8.0,173.02,1384.17,276.83,East,Consumer,183,2025,9,4,3,0,3,173.02125
2025-09-04 11:59:43.541190,Monitor,Electronics,8.0,203.57,1628.59,325.72,East,Corporate,155,2025,9,4,3,0,3,203.57375
2025-09-04 11:59:43.541190,Monitor,Electronics,2.0,580.44,1160.88,232.18,South,Corporate,157,2025,9,4,3,0,3,580.44
2025-09-04 11:59:43.541190,Mouse,Accessories,3.0,671.22,2013.65,402.73,South,Corporate,90,2025,9,4,3,0,3,671.2166666666667
2025-09-04 11:59:43.541190,Monitor,Electronics,7.0,533.76,3736.35,747.27,West,Consumer,36,2025,9,4,3,0,3,533.7642857142857
2025-09-04 11:59:43.541190,Monitor,Electronics,5.0,645.26,3226.3,645.26,North,Corporate,59,2025,9,4,3,0,3,645.26
2025-09-05 11:59:43.541190,Headphones,Accessories,1.0,985.07,985.07,197.01,South,SMB,96,2025,9,5,4,0,3,985.07
2025-09-05 11:59:43.541190,Laptop,Electronics,6.0,461.97,2771.8,554.36,East,Corporate,150,2025,9,5,4,0,3,461.9666666666667
2025-09-05 11:59:43.541190,Keyboard,Accessories,6.0,994.34,5966.03,1193.21,South,Consumer,185,2025,9,5,4,0,3,994.3383333333333
2025-09-05 11:59:43.541190,Keyboard,Accessories,6.0,175.35,1052.11,210.42,West,Consumer,175,2025,9,5,4,0,3,175.35166666666666
2025-09-05 11:59:43.541190,Laptop,Electronics,6.0,291.2,1747.17,349.43,East,Consumer,96,2025,9,5,4,0,3,291.195
2025-09-05 11:59:43.541190,Mouse,Accessories,7.0,844.27,5909.86,1181.97,East,Consumer,81,2025,9,5,4,0,3,844.2657142857142
2025-09-05 11:59:43.541190,Monitor,Electronics,6.0,1009.11,6054.67,1210.93,East,Consumer,67,2025,9,5,4,0,3,1009.1116666666667
2025-09-05 11:59:43.541190,Monitor,Electronics,5.0,597.48,2987.42,597.48,West,Consumer,95,2025,9,5,4,0,3,597.484
2025-09-05 11:59:43.541190,Mouse,Accessories,7.0,1011.33,7079.29,1415.86,North,Consumer,59,2025,9,5,4,0,3,1011.3271428571428
2025-09-05 11:59:43.541190,Laptop,Electronics,2.0,807.31,1614.62,322.92,West,Consumer,162,2025,9,5,4,0,3,807.31
2025-09-05 11:59:43.541190,Mouse,Accessories,5.0,513.96,2569.78,513.96,North,Corporate,160,2025,9,5,4,0,3,513.956
2025-09-05 11:59:43.541190,Keyboard,Accessories,7.0,117.08,819.57,163.91,East,SMB,76,2025,9,5,4,0,3,117.08142857142857
2025-09-06 11:59:43.541190,Keyboard,Accessories,5.0,226.65,1133.23,226.65,North,SMB,188,2025,9,6,5,1,3,226.64600000000002
2025-09-06 11:59:43.541190,Headphones,Accessories,4.0,314.61,1258.44,251.69,South,Consumer,64,2025,9,6,5,1,3,314.61
2025-09-06 11:59:43.541190,Mouse,Accessories,2.0,83.15,166.29,33.26,West,Consumer,100,2025,9,6,5,1,3,83.145
2025-09-06 11:59:43.541190,Monitor,Electronics,1.0,674.12,674.12,134.82,North,Consumer,171,2025,9,6,5,1,3,674.12
2025-09-06 11:59:43.541190,Mouse,Accessories,8.0,1106.47,8851.78,1770.36,North,SMB,193,2025,9,6,5,1,3,1106.4725
2025-09-07 11:59:43.541190,Mouse,Accessories,6.0,42.6,255.62,51.12,West,SMB,73,2025,9,7,6,1,3,42.60333333333333
2025-09-07 11:59:43.541190,Mouse,Accessories,5.0,687.62,3438.11,687.62,East,Corporate,105,2025,9,7,6,1,3,687.6220000000001
2025-09-07 11:59:43.541190,Keyboard,Accessories,7.0,168.07,1176.52,235.3,North,Consumer,179,2025,9,7,6,1,3,168.0742857142857
2025-09-07 11:59:43.541190,Keyboard,Accessories,1.0,740.71,740.71,148.14,South,Corporate,134,2025,9,7,6,1,3,740.71
2025-09-07 11:59:43.541190,Mouse,Accessories,9.0,416.49,3748.39,749.68,West,Consumer,155,2025,9,7,6,1,3,416.48777777777775
2025-09-07 11:59:43.541190,Monitor,Electronics,9.0,1010.23,9092.1,1818.42,North,SMB,94,2025,9,7,6,1,3,1010.2333333333333
2025-09-07 11:59:43.541190,Keyboard,Accessories,5.0,920.21,4601.07,920.21,West,SMB,100,2025,9,7,6,1,3,920.2139999999999
2025-09-07 11:59:43.541190,Keyboard,Accessories,4.0,810.64,3242.55,648.51,West,Corporate,127,2025,9,7,6,1,3,810.6375
2025-09-07 11:59:43.541190,Headphones,Accessories,2.0,489.48,978.96,195.79,South,Corporate,32,2025,9,7,6,1,3,489.48
2025-09-07 11:59:43.541190,Mouse,Accessories,6.0,527.38,3164.3,632.86,North,Corporate,122,2025,9,7,6,1,3,527.3833333333333
2025-09-07 11:59:43.541190,Keyboard,Accessories,7.0,27.59,193.15,38.63,West,Consumer,35,2025,9,7,6,1,3,27.592857142857145
2025-09-07 11:59:43.541190,Headphones,Accessories,7.0,759.06,5313.42,1062.68,South,Consumer,76,2025,9,7,6,1,3,759.0600000000001
2025-09-08 11:59:43.541190,Laptop,Electronics,2.0,1190.2,2380.4,476.08,North,SMB,133,2025,9,8,0,0,3,1190.2
2025-09-08 11:59:43.541190,Keyboard,Accessories,8.0,575.73,4605.86,921.17,South,Consumer,45,2025,9,8,0,0,3,575.7325
2025-09-08 11:59:43.541190,Monitor,Electronics,8.0,422.88,3383.05,676.61,North,Consumer,53,2025,9,8,0,0,3,422.88125
2025-09-08 11:59:43.541190,Monitor,Electronics,8.0,701.91,5615.29,1123.06,East,Consumer,46,2025,9,8,0,0,3,701.91125
2025-09-08 11:59:43.541190,Monitor,Electronics,6.0,92.93,557.6,111.52,North,SMB,163,2025,9,8,0,0,3,92.93333333333334
2025-09-08 11:59:43.541190,Mouse,Accessories,3.0,187.86,563.58,112.72,West,SMB,47,2025,9,8,0,0,3,187.86
2025-09-08 11:59:43.541190,Keyboard,Accessories,1.0,790.99,790.99,158.2,West,Corporate,47,2025,9,8,0,0,3,790.99
2025-09-08 11:59:43.541190,Keyboard,Accessories,4.0,1156.77,4627.06,925.41,West,Corporate,51,2025,9,8,0,0,3,1156.765
2025-09-08 11:59:43.541190,Mouse,Accessories,6.0,1137.65,6825.9,1365.18,East,Corporate,196,2025,9,8,0,0,3,1137.6499999999999
2025-09-08 11:59:43.541190,Keyboard,Accessories,2.0,808.08,1616.17,323.23,East,SMB,175,2025,9,8,0,0,3,808.085
2025-09-08 11:59:43.541190,Laptop,Electronics,1.0,296.62,296.62,59.32,East,Consumer,168,2025,9,8,0,0,3,296.62
2025-09-08 11:59:43.541190,Laptop,Electronics,9.0,429.33,3863.93,772.79,West,Corporate,102,2025,9,8,0,0,3,429.3255555555555
2025-09-09 11:59:43.541190,Headphones,Accessories,4.0,885.98,3543.93,708.79,North,Consumer,140,2025,9,9,1,0,3,885.9825
2025-09-09 11:59:43.541190,Laptop,Electronics,6.0,244.92,1469.52,293.9,South,SMB,141,2025,9,9,1,0,3,244.92
2025-09-09 11:59:43.541190,Headphones,Accessories,9.0,1038.5,9346.5,1869.3,West,Corporate,135,2025,9,9,1,0,3,1038.5
2025-09-09 11:59:43.541190,Keyboard,Accessories,9.0,802.96,7226.62,1445.32,South,SMB,181,2025,9,9,1,0,3,802.9577777777778
2025-09-09 11:59:43.541190,Mouse,Accessories,4.0,913.81,3655.23,731.05,West,SMB,195,2025,9,9,1,0,3,913.8075
2025-09-10 11:59:43.541190,Monitor,Electronics,9.0,836.57,7529.16,1505.83,East,Corporate,59,2025,9,10,2,0,3,836.5733333333333
2025-09-10 11:59:43.541190,Headphones,Accessories,6.0,919.02,5514.14,1102.83,North,Consumer,178,2025,9,10,2,0,3,919.0233333333334
2025-09-10 11:59:43.541190,Laptop,Electronics,6.0,687.51,4125.07,825.01,South,SMB,91,2025,9,10,2,0,3,687.5116666666667
2025-09-10 11:59:43.541190,Laptop,Electronics,1.0,677.63,677.63,135.53,North,Consumer,185,2025,9,10,2,0,3,677.63
2025-09-10 11:59:43.541190,Headphones,Accessories,1.0,110.2,110.2,22.04,East,Consumer,27,2025,9,10,2,0,3,110.2
2025-09-10 11:59:43.541190,Headphones,Accessories,1.0,318.37,318.37,63.67,East,Corporate,189,2025,9,10,2,0,3,318.37
2025-09-10 11:59:43.541190,Laptop,Electronics,7.0,1164.27,8149.92,1629.98,North,SMB,181,2025,9,10,2,0,3,1164.2742857142857
2025-09-10 11:59:43.541190,Headphones,Accessories,5.0,567.5,2837.49,567.5,West,SMB,121,2025,9,10,2,0,3,567.4979999999999
2025-09-10 11:59:43.541190,Monitor,Electronics,3.0,797.29,2391.86,478.37,West,SMB,109,2025,9,10,2,0,3,797.2866666666667
2025-09-10 11:59:43.541190,Headphones,Accessories,5.0,99.34,496.68,99.34,West,Corporate,123,2025,9,10,2,0,3,99.336
2025-09-10 11:59:43.541190,Mouse,Accessories,9.0,1132.34,9729.807499999999,1945.97125,West,SMB,80,2025,9,10,2,0,3,1132.3377777777778
2025-09-10 11:59:43.541190,Mouse,Accessories,5.0,988.76,4943.79,988.76,South,SMB,59,2025,9,10,2,0,3,988.758
2025-09-10 11:59:43.541190,Headphones,Accessories,6.0,1084.85,6509.08,1301.82,West,SMB,110,2025,9,10,2,0,3,1084.8466666666666
2025-09-10 11:59:43.541190,Headphones,Accessories,8.0,369.7,2957.62,591.52,North,Consumer,141,2025,9,10,2,0,3,369.7025
2025-09-11 11:59:43.541190,Keyboard,Accessories,2.0,144.93,289.86,57.97,West,Consumer,77,2025,9,11,3,0,3,144.93
2025-09-11 11:59:43.541190,Headphones,Accessories,4.0,676.47,2705.87,541.17,West,Corporate,151,2025,9,11,3,0,3,676.4675
2025-09-11 11:59:43.541190,Headphones,Accessories,2.0,677.31,1354.62,270.92,South,SMB,190,2025,9,11,3,0,3,677.31
2025-09-11 11:59:43.541190,Mouse,Accessories,8.0,397.19,3177.52,635.5,North,Consumer,90,2025,9,11,3,0,3,397.19
2025-09-11 11:59:43.541190,Laptop,Electronics,2.0,58.54,117.08,23.42,North,Corporate,39,2025,9,11,3,0,3,58.54
2025-09-11 11:59:43.541190,Headphones,Accessories,7.0,512.85,3589.93,717.99,East,SMB,38,2025,9,11,3,0,3,512.8471428571428
2025-09-11 11:59:43.541190,Keyboard,Accessories,2.0,1165.96,2331.92,466.38,North,Consumer,33,2025,9,11,3,0,3,1165.96
2025-09-11 11:59:43.541190,Keyboard,Accessories,6.0,821.45,4928.73,985.75,South,Consumer,170,2025,9,11,3,0,3,821.4549999999999
2025-09-11 11:59:43.541190,Keyboard,Accessories,3.0,110.63,331.88,66.38,East,SMB,179,2025,9,11,3,0,3,110.62666666666667
2025-09-12 11:59:43.541190,Laptop,Electronics,2.0,221.7,443.41,88.68,West,SMB,44,2025,9,12,4,0,3,221.705
2025-09-12 11:59:43.541190,Mouse,Accessories,3.0,1066.8,3200.4,640.08,North,SMB,135,2025,9,12,4,0,3,1066.8
2025-09-12 11:59:43.541190,Laptop,Electronics,2.0,162.06,324.11,64.82,North,Consumer,42,2025,9,12,4,0,3,162.055
2025-09-12 11:59:43.541190,Headphones,Accessories,3.0,1197.19,3591.58,718.32,West,SMB,33,2025,9,12,4,0,3,1197.1933333333334
2025-09-12 11:59:43.541190,Keyboard,Accessories,6.0,176.24,1057.42,211.48,South,SMB,30,2025,9,12,4,0,3,176.23666666666668
2025-09-12 11:59:43.541190,Keyboard,Accessories,3.0,997.62,2992.85,598.57,East,Consumer,115,2025,9,12,4,0,3,997.6166666666667
2025-09-12 11:59:43.541190,Monitor,Electronics,4.0,296.0,1183.99,236.8,East,Consumer,179,2025,9,12,4,0,3,295.9975
2025-09-12 11:59:43.541190,Monitor,Electronics,7.0,610.56,4273.94,854.79,South,Corporate,34,2025,9,12,4,0,3,610.5628571428571
2025-09-12 11:59:43.541190,Headphones,Accessories,7.0,1002.86,7020.0,1404.0,South,Corporate,127,2025,9,12,4,0,3,1002.8571428571429
2025-09-12 11:59:43.541190,Mouse,Accessories,5.0,941.54,4707.69,941.54,East,Corporate,190,2025,9,12,4,0,3,941.5379999999999
2025-09-12 11:59:43.541190,Mouse,Accessories,9.0,357.13,3214.13,642.83,South,Corporate,165,2025,9,12,4,0,3,357.1255555555556
2025-09-12 11:59:43.541190,Headphones,Accessories,2.0,1065.69,2131.39,426.28,West,SMB,122,2025,9,12,4,0,3,1065.695
2025-09-12 11:59:43.541190,Mouse,Accessories,9.0,383.99,3455.93,691.19,West,Corporate,131,2025,9,12,4,0,3,383.9922222222222
2025-09-13 11:59:43.541190,Headphones,Accessories,4.0,551.07,2204.28,440.86,North,SMB,95,2025,9,13,5,1,3,551.07
2025-09-13 11:59:43.541190,Mouse,Accessories,5.0,996.28,4981.4,996.28,South,Consumer,38,2025,9,13,5,1,3,996.28
2025-09-13 11:59:43.541190,Monitor,Electronics,4.0,886.01,3544.03,708.81,East,Corporate,169,2025,9,13,5,1,3,886.0075
2025-09-13 11:59:43.541190,Monitor,Electronics,3.0,275.18,825.53,165.11,North,Consumer,46,2025,9,13,5,1,3,275.1766666666667
2025-09-13 11:59:43.541190,Monitor,Electronics,5.0,878.48,4392.42,878.48,East,SMB,193,2025,9,13,5,1,3,878.484
2025-09-13 11:59:43.541190,Monitor,Electronics,1.0,281.7,281.7,56.34,North,Consumer,27,2025,9,13,5,1,3,281.7
2025-09-13 11:59:43.541190,Headphones,Accessories,7.0,269.13,1883.9,376.78,South,SMB,199,2025,9,13,5,1,3,269.12857142857143
2025-09-13 11:59:43.541190,Laptop,Electronics,4.0,1169.08,4676.34,935.27,South,Corporate,78,2025,9,13,5,1,3,1169.085
2025-09-13 11:59:43.541190,Laptop,Electronics,3.0,483.62,1450.85,290.17,North,SMB,109,2025,9,13,5,1,3,483.6166666666666
2025-09-13 11:59:43.541190,Keyboard,Accessories,8.0,1087.01,8696.06,1739.21,East,SMB,193,2025,9,13,5,1,3,1087.0075
2025-09-13 11:59:43.541190,Mouse,Accessories,9.0,515.16,4636.44,927.29,South,SMB,94,2025,9,13,5,1,3,515.16
2025-09-13 11:59:43.541190,Keyboard,Accessories,5.0,1005.24,5026.19,1005.24,North,SMB,145,2025,9,13,5,1,3,1005.2379999999999
2025-09-13 11:59:43.541190,Laptop,Electronics,9.0,800.83,7207.45,1441.49,West,Corporate,29,2025,9,13,5,1,3,800.8277777777778
2025-09-13 11:59:43.541190,Mouse,Accessories,9.0,834.68,7512.11,1502.42,South,SMB,146,2025,9,13,5,1,3,834.6788888888889
2025-09-14 11:59:43.541190,Laptop,Electronics,1.0,600.83,600.83,120.17,West,Consumer,66,2025,9,14,6,1,3,600.83
2025-09-14 11:59:43.541190,Headphones,Accessories,4.0,731.77,2927.07,585.41,East,Corporate,159,2025,9,14,6,1,3,731.7675
2025-09-14 11:59:43.541190,Laptop,Electronics,7.0,1122.63,7858.42,1571.68,East,Consumer,158,2025,9,14,6,1,3,1122.6314285714286
2025-09-14 11:59:43.541190,Headphones,Accessories,2.0,532.55,1065.09,213.02,South,Corporate,79,2025,9,14,6,1,3,532.545
2025-09-14 11:59:43.541190,Keyboard,Accessories,9.0,618.36,5565.22,1113.04,East,SMB,114,2025,9,14,6,1,3,618.3577777777778
2025-09-14 11:59:43.541190,Headphones,Accessories,4.0,794.54,3178.14,635.63,East,Consumer,41,2025,9,14,6,1,3,794.535
2025-09-14 11:59:43.541190,Mouse,Accessories,4.0,339.36,1357.44,271.49,South,Consumer,61,2025,9,14,6,1,3,339.36
2025-09-14 11:59:43.541190,Laptop,Electronics,4.0,814.25,3256.99,651.4,West,Corporate,101,2025,9,14,6,1,3,814.2475
2025-09-14 11:59:43.541190,Laptop,Electronics,7.0,151.14,1057.99,211.6,South,Corporate,135,2025,9,14,6,1,3,151.14142857142858
2025-09-14 11:59:43.541190,Mouse,Accessories,6.0,326.6,1959.58,391.92,South,SMB,183,2025,9,14,6,1,3,326.59666666666664
2025-09-14 11:59:43.541190,Laptop,Electronics,7.0,158.39,1108.73,221.75,South,Corporate,178,2025,9,14,6,1,3,158.39000000000001
2025-09-15 11:59:43.541190,Mouse,Accessories,5.0,787.5,3937.51,787.5,North,Corporate,126,2025,9,15,0,0,3,787.5020000000001
2025-09-15 11:59:43.541190,Laptop,Electronics,2.0,1013.58,2027.16,405.43,East,Corporate,84,2025,9,15,0,0,3,1013.58
2025-09-15 11:59:43.541190,Keyboard,Accessories,9.0,1196.35,9729.807499999999,1945.97125,West,Corporate,108,2025,9,15,0,0,3,1196.3533333333335
2025-09-15 11:59:43.541190,Monitor,Electronics,8.0,402.11,3216.86,643.37,West,Consumer,137,2025,9,15,0,0,3,402.1075
2025-09-15 11:59:43.541190,Mouse,Accessories,8.0,169.14,1353.09,270.62,South,Consumer,29,2025,9,15,0,0,3,169.13625
2025-09-15 11:59:43.541190,Keyboard,Accessories,1.0,1133.84,1133.84,226.77,North,Corporate,79,2025,9,15,0,0,3,1133.84
2025-09-15 11:59:43.541190,Keyboard,Accessories,8.0,130.06,1040.48,208.1,East,Consumer,31,2025,9,15,0,0,3,130.06
2025-09-15 11:59:43.541190,Monitor,Electronics,6.0,189.21,1135.24,227.05,West,Consumer,29,2025,9,15,0,0,3,189.20666666666668
2025-09-15 11:59:43.541190,Mouse,Accessories,7.0,318.57,2230.0,446.0,West,SMB,173,2025,9,15,0,0,3,318.57142857142856
2025-09-16 11:59:43.541190,Keyboard,Accessories,7.0,21.31,149.19,29.84,East,SMB,168,2025,9,16,1,0,3,21.312857142857144
2025-09-16 11:59:43.541190,Laptop,Electronics,1.0,1008.29,1008.29,201.66,West,Corporate,57,2025,9,16,1,0,3,1008.29
2025-09-16 11:59:43.541190,Headphones,Accessories,2.0,170.43,340.87,68.17,South,Corporate,95,2025,9,16,1,0,3,170.435
2025-09-16 11:59:43.541190,Monitor,Electronics,4.0,877.67,3510.68,702.14,East,Consumer,119,2025,9,16,1,0,3,877.67
2025-09-16 11:59:43.541190,Laptop,Electronics,2.0,79.49,158.98,31.8,West,Consumer,175,2025,9,16,1,0,3,79.49
2025-09-16 11:59:43.541190,Monitor,Electronics,4.0,226.08,904.33,180.87,East,Corporate,178,2025,9,16,1,0,3,226.0825
2025-09-16 11:59:43.541190,Monitor,Electronics,7.0,610.33,4272.3,854.46,South,Corporate,97,2025,9,16,1,0,3,610.3285714285714
2025-09-17 11:59:43.541190,Keyboard,Accessories,6.0,1050.87,6305.22,1261.04,East,Corporate,146,2025,9,17,2,0,3,1050.8700000000001
2025-09-17 11:59:43.541190,Keyboard,Accessories,3.0,806.61,2419.82,483.96,West,Consumer,39,2025,9,17,2,0,3,806.6066666666667
2025-09-17 11:59:43.541190,Monitor,Electronics,6.0,718.92,4313.49,862.7,West,SMB,180,2025,9,17,2,0,3,718.915
2025-09-17 11:59:43.541190,Mouse,Accessories,5.0,380.78,1903.89,380.78,North,Corporate,176,2025,9,17,2,0,3,380.778
2025-09-17 11:59:43.541190,Laptop,Electronics,7.0,1049.97,7349.82,1469.96,South,SMB,121,2025,9,17,2,0,3,1049.9742857142858
2025-09-17 11:59:43.541190,Laptop,Electronics,4.0,182.86,731.43,146.29,West,SMB,186,2025,9,17,2,0,3,182.8575
2025-09-17 11:59:43.541190,Keyboard,Accessories,1.0,36.09,36.09,7.22,East,Consumer,102,2025,9,17,2,0,3,36.09
2025-09-17 11:59:43.541190,Headphones,Accessories,4.0,687.58,2750.32,550.06,North,Consumer,89,2025,9,17,2,0,3,687.58
2025-09-17 11:59:43.541190,Monitor,Electronics,2.0,395.55,791.1,158.22,East,SMB,123,2025,9,17,2,0,3,395.55
2025-09-17 11:59:43.541190,Headphones,Accessories,7.0,169.0,1183.0,236.6,East,Consumer,188,2025,9,17,2,0,3,169.0
2025-09-17 11:59:43.541190,Keyboard,Accessories,7.0,39.17,274.17,54.83,South,Consumer,106,2025,9,17,2,0,3,39.167142857142856
2025-09-17 11:59:43.541190,Laptop,Electronics,6.0,806.2,4837.18,967.44,North,SMB,108,2025,9,17,2,0,3,806.1966666666667
2025-09-18 11:59:43.541190,Headphones,Accessories,4.0,244.12,976.5,195.3,South,Corporate,129,2025,9,18,3,0,3,244.125
2025-09-18 11:59:43.541190,Laptop,Electronics,9.0,93.2,838.83,167.77,East,Consumer,183,2025,9,18,3,0,3,93.20333333333333
2025-09-18 11:59:43.541190,Laptop,Electronics,7.0,952.22,6665.52,1333.1,South,SMB,130,2025,9,18,3,0,3,952.2171428571429
2025-09-18 11:59:43.541190,Monitor,Electronics,1.0,817.8,817.8,163.56,South,SMB,111,2025,9,18,3,0,3,817.8
2025-09-18 11:59:43.541190,Monitor,Electronics,3.0,1095.38,3286.14,657.23,South,Consumer,107,2025,9,18,3,0,3,1095.3799999999999
2025-09-18 11:59:43.541190,Keyboard,Accessories,4.0,881.66,3526.65,705.33,West,SMB,30,2025,9,18,3,0,3,881.6625
2025-09-18 11:59:43.541190,Laptop,Electronics,9.0,1003.18,9028.63,1805.73,South,Consumer,135,2025,9,18,3,0,3,1003.181111111111
2025-09-18 11:59:43.541190,Mouse,Accessories,6.0,637.39,3824.35,764.87,East,Corporate,193,2025,9,18,3,0,3,637.3916666666667
2025-09-18 11:59:43.541190,Monitor,Electronics,4.0,600.62,2402.5,480.5,North,Corporate,62,2025,9,18,3,0,3,600.625
2025-09-18 11:59:43.541190,Keyboard,Accessories,8.0,168.15,1345.19,269.04,South,Corporate,134,2025,9,18,3,0,3,168.14875
2025-09-18 11:59:43.541190,Monitor,Electronics,6.0,790.48,4742.88,948.58,West,Consumer,118,2025,9,18,3,0,3,790.48
2025-09-18 11:59:43.541190,Keyboard,Accessories,7.0,1171.06,8197.41,1639.48,East,SMB,30,2025,9,18,3,0,3,1171.0585714285714
2025-09-18 11:59:43.541190,Mouse,Accessories,7.0,710.97,4976.76,995.35,West,Consumer,39,2025,9,18,3,0,3,710.9657142857143
2025-09-19 11:59:43.541190,Monitor,Electronics,1.0,145.48,145.48,29.1,South,Corporate,112,2025,9,19,4,0,3,145.48
